State_FIPS_Code,County_FIPS_Code,CHSI_County_Name,CHSI_State_Name,CHSI_State_Abbr,Strata_ID_Number,No_Exercise,CI_Min_No_Exercise,CI_Max_No_Exercise,Few_Fruit_Veg,CI_Min_Fruit_Veg,CI_Max_Fruit_Veg,Obesity,CI_Min_Obesity,CI_Max_Obesity,High_Blood_Pres,CI_Min_High_Blood_Pres,CI_Max_High_Blood_Pres,Smoker,CI_Min_Smoker,CI_Max_Smoker,Diabetes,CI_Min_Diabetes,CI_Max_Diabetes,Uninsured,Elderly_Medicare,Disabled_Medicare,Prim_Care_Phys_Rate,Dentist_Rate,Community_Health_Center_Ind,HPSA_Ind
46,071,Jackson,South Dakota,SD,86,22.7,15.6,29.7,75.8,66.1,85.5,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,20.2,12.4,27.9,12.2,2.2,22.3,776,328,44,0,35,2,1
46,073,Jerauld,South Dakota,SD,81,32.7,25,40.5,74,64.2,83.9,26.4,19,33.7,29.8,20.3,39.3,14.3,8.4,20.2,6.2,2.3,10.1,270,548,20,93.6,46.8,1,2
46,075,Jones,South Dakota,SD,81,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,225,218,15,0,0,1,1
46,077,Kingsbury,South Dakota,SD,58,37.5,31.5,43.4,82.2,76.7,87.7,30.3,24.5,36.1,34.4,26.9,42,17.3,12.5,22.1,7.4,4.6,10.2,583,1393,111,72.3,36.2,1,1
46,079,Lake,South Dakota,SD,59,25.6,20.4,30.8,83.7,78.7,88.7,23.5,19,28,25.1,19,31.3,22.5,17.4,27.5,5.6,3.4,7.8,751,1811,194,63.4,36.2,2,2
46,081,Lawrence,South Dakota,SD,39,17,14.5,19.5,78.1,74.1,82,14.5,12.2,16.7,23.4,20,26.8,20.5,17.3,23.7,6.2,4.6,7.8,2543,3207,518,125,35.7,2,2
46,083,Lincoln,South Dakota,SD,38,19.8,16.9,22.7,83.9,80.5,87.3,18.9,15.8,21.9,18.7,15.3,22.1,20.6,17.3,24,4.3,3,5.6,1873,1739,177,104.9,18,2,1
46,085,Lyman,South Dakota,SD,86,31.1,24.3,37.9,74,64.9,83.2,29.3,22.5,36.2,17.5,10.9,24.1,30.4,22.7,38,7.2,3.6,10.8,757,497,60,0,0,1,1
46,087,McCook,South Dakota,SD,58,23.1,17.7,28.5,81,74.4,87.6,22.9,17.1,28.7,24.2,16.9,31.5,15.9,10.9,20.9,6.2,3.1,9.4,597,1033,107,50.6,33.7,2,2
46,089,McPherson,South Dakota,SD,84,23.3,16.4,30.2,-1111.1,-1111.1,-1111.1,26.6,19.5,33.7,35.8,25.8,45.8,16,9.2,22.7,12.8,7.5,18.2,339,511,26,76.4,38.2,2,1
46,091,Marshall,South Dakota,SD,81,33.2,26.7,39.7,80,73.2,86.7,31.1,24.2,38,32.4,24.4,40.5,20,14.2,25.9,7.4,3.9,10.9,556,922,67,45.3,22.6,2,2
46,093,Meade,South Dakota,SD,78,20.5,17.7,23.3,83.2,79.9,86.6,21.5,18.5,24.5,26.3,22.4,30.3,22.3,19.1,25.5,5,3.7,6.3,3268,2773,614,44.7,28.4,1,2
46,095,Mellette,South Dakota,SD,86,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,556,253,26,0,0,1,1
46,097,Miner,South Dakota,SD,84,34.5,25.4,43.6,77.4,67.4,87.4,24.8,16.3,33.2,-1111.1,-1111.1,-1111.1,14.4,7.4,21.3,11.8,6,17.5,351,615,46,0,38.7,1,1
46,099,Minnehaha,South Dakota,SD,11,20,18.7,21.3,82.1,80.4,83.8,21.7,20.3,23,22.6,21,24.3,22.3,20.9,23.8,5.3,4.6,5.9,12120,17837,2803,126.8,45.6,1,2
46,101,Moody,South Dakota,SD,40,21.2,15.6,26.9,77.5,68.9,86,25.8,19.9,31.7,25.7,18.9,32.5,22.5,16.6,28.5,8.8,5.2,12.5,734,850,84,0,45.2,2,2
46,103,Pennington,South Dakota,SD,20,20.2,18.7,21.6,77.8,75.8,79.8,19,17.6,20.5,23.8,21.8,25.8,23.2,21.6,24.9,5.4,4.6,6.2,11348,10959,2140,93,71.6,1,2
46,105,Perkins,South Dakota,SD,84,31.8,24.5,39.2,78,70.6,85.4,21.3,15.5,27.2,28.2,19.9,36.5,13.7,9.2,18.1,7.4,4.3,10.5,643,754,64,0,33.1,1,2
46,107,Potter,South Dakota,SD,81,31.8,24.6,39,80.1,72.4,87.7,22.2,15.6,28.8,28.2,19.8,36.6,23.1,16.5,29.7,9.6,5.3,13.8,315,711,37,170.1,85.1,1,2
46,109,Roberts,South Dakota,SD,74,31.1,26.4,35.9,80.1,74.4,85.9,26.9,22.2,31.6,30.7,24.3,37.1,27.6,23,32.1,9,6.3,11.7,1910,1594,155,59.7,29.9,2,2
46,111,Sanborn,South Dakota,SD,81,32.1,22.8,41.3,-1111.1,-1111.1,-1111.1,26.2,17.8,34.7,-1111.1,-1111.1,-1111.1,19.3,11.3,27.2,3.9,0.6,7.2,391,529,56,0,0,1,2
46,113,Shannon,South Dakota,SD,86,21.7,16.9,26.5,77.3,69.2,85.5,29.7,24,35.4,21.1,14.4,27.8,42.4,35.9,48.9,9.8,6.1,13.5,4000,630,259,43.9,43.9,2,1
46,115,Spink,South Dakota,SD,84,26.1,21.4,30.9,78.5,73,84.1,27.8,22.6,33,31.8,25.2,38.4,19.1,14.2,23.9,8.6,5.7,11.4,863,1447,237,29,43.5,2,2
46,117,Stanley,South Dakota,SD,78,26,19.2,32.9,84.9,77.6,92.3,25.3,18.4,32.3,31.1,21.5,40.7,19.1,13.4,24.7,8.7,4.8,12.5,365,326,47,0,0,1,2
46,119,Sully,South Dakota,SD,78,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,218,223,16,0,0,1,2
46,121,Todd,South Dakota,SD,66,29.8,23.8,35.9,75.2,67.3,83,36.4,30,42.8,26.4,18.6,34.1,39.9,33.6,46.3,13.7,8.6,18.8,3053,426,123,40.5,10.1,1,1
46,123,Tripp,South Dakota,SD,88,30.7,26,35.4,79.7,74.2,85.2,29.4,24.4,34.4,23.4,17.4,29.5,18.9,14.5,23.2,7.1,4.4,9.8,1059,1183,104,82.4,49.5,2,2
46,125,Turner,South Dakota,SD,54,25,19.7,30.3,81.8,76.3,87.4,19.6,15.1,24.1,23.1,17.1,29,25.4,19.6,31.1,5.7,3.4,8.1,772,1632,125,11.7,23.5,2,1
46,127,Union,South Dakota,SD,57,23.1,18.9,27.3,83.1,78.3,87.8,23.7,19.3,28,23.8,18.9,28.8,18.3,14.6,22.1,5.7,3.9,7.6,765,1928,170,81.7,14.9,1,2
46,129,Walworth,South Dakota,SD,61,26.7,21.8,31.6,74.7,67.8,81.6,26.5,21.7,31.3,23.4,17.8,29.1,24.8,20.1,29.6,6.8,4.4,9.1,803,815,45,91,54.6,2,2
46,135,Yankton,South Dakota,SD,60,21.3,18.2,24.5,76.4,72.2,80.5,23,19.7,26.4,26.2,21.9,30.5,21.1,17.8,24.4,7.4,5.5,9.2,1768,3093,459,138.1,41.4,2,2
46,137,Ziebach,South Dakota,SD,86,31.1,23,39.2,88,80.1,95.9,36,27.4,44.6,-1111.1,-1111.1,-1111.1,34.4,26,42.7,10.3,5.4,15.3,718,127,24,0,0,2,1
47,001,Anderson,Tennessee,TN,21,32.6,26.1,39.2,71.2,64,78.5,25.3,19,31.6,34.7,27.8,41.5,25.4,19.3,31.4,12.4,7.9,16.9,7393,11174,2505,88.4,63.5,2,2
47,003,Bedford,Tennessee,TN,30,30.3,21.6,39,-1111.1,-1111.1,-1111.1,19.4,12.2,26.7,25.6,16.5,34.8,-1111.1,-1111.1,-1111.1,6.3,2.3,10.4,6039,4787,1004,33.2,21.3,2,2
47,005,Benton,Tennessee,TN,64,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.3,1.8,18.9,2634,2953,674,24.3,18.2,2,2
47,007,Bledsoe,Tennessee,TN,44,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1978,1200,345,7.7,7.7,1,1
47,009,Blount,Tennessee,TN,14,28.5,22.2,34.8,63.3,54.2,72.4,28.2,21.9,34.6,31,24.2,37.7,28.5,21.9,35.1,8.7,5.2,12.3,10323,14887,2922,65.8,34.6,1,2
47,011,Bradley,Tennessee,TN,19,31.6,25.5,37.8,77.2,71.1,83.3,28.9,22.8,35.1,30.9,24.3,37.4,20.4,15.2,25.7,10.3,6.4,14.2,10696,10675,2642,72.8,32.6,1,2
47,013,Campbell,Tennessee,TN,35,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,22.8,14.9,30.8,32.4,22.7,42.1,-1111.1,-1111.1,-1111.1,17.1,9.4,24.8,6423,5766,2671,46.7,17.2,1,1
47,015,Cannon,Tennessee,TN,60,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6.2,0.4,12.1,1820,1736,378,30,22.5,1,2
47,017,Carroll,Tennessee,TN,30,30.5,22.5,38.5,-1111.1,-1111.1,-1111.1,32.7,24.1,41.4,-1111.1,-1111.1,-1111.1,25.9,17.8,34.1,11.8,6,17.7,3705,5285,1271,51.5,27.5,2,2
47,019,Carter,Tennessee,TN,24,40.9,33.3,48.6,65.7,56.5,74.8,29,21.7,36.4,32,24.3,39.7,28.3,21.1,35.5,12.1,7.3,16.9,7403,6992,2104,42.5,20.4,1,2
47,021,Cheatham,Tennessee,TN,48,29.9,20.6,39.3,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,24.4,14.5,34.2,-1111.1,-1111.1,-1111.1,5.6,0.2,11,3722,3037,818,41.4,7.8,2,1
47,023,Chester,Tennessee,TN,65,19.3,10,28.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6,1.3,10.8,1931,1744,388,31.4,18.8,1,2
47,025,Claiborne,Tennessee,TN,52,-1111.1,-1111.1,-1111.1,88.4,80.9,96,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,25,15.7,34.3,6.5,2.3,10.6,4867,4244,2048,45.1,16.1,1,2
47,027,Clay,Tennessee,TN,72,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1413,894,322,25,25,1,2
47,029,Cocke,Tennessee,TN,53,28.2,18.5,37.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,26.6,16.6,36.5,12.4,5.6,19.2,5747,4725,1678,45.8,17.2,1,2
47,031,Coffee,Tennessee,TN,28,33.9,26.4,41.5,74.4,66.4,82.4,21.4,15.1,27.7,36.7,28.3,45.2,22.6,15.7,29.5,9.5,5.3,13.6,6406,7523,1500,80.6,49.1,2,2
47,033,Crockett,Tennessee,TN,65,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2488,2245,479,27.4,20.6,2,2
47,035,Cumberland,Tennessee,TN,50,28.5,21.9,35.2,71.8,64.3,79.4,28.7,22,35.4,34.4,26.8,41.9,24.9,18.5,31.3,7.5,3.7,11.3,6427,10037,1600,77.9,23.4,1,2
47,037,Davidson,Tennessee,TN,3,27.9,25.5,30.2,69.6,66.9,72.3,23.4,21.1,25.6,27,24.6,29.4,22.4,20.2,24.6,7.5,6.2,8.8,67956,61686,12079,151.4,65.7,1,2
47,039,Decatur,Tennessee,TN,64,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.7,3.5,17.9,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,15.3,5.7,24.8,1710,1791,395,59.9,25.7,2,2
47,041,DeKalb,Tennessee,TN,65,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4.4,0,8.7,2607,2508,667,60.3,21.9,1,2
47,043,Dickson,Tennessee,TN,29,37.1,28.2,46,-1111.1,-1111.1,-1111.1,24.9,16.8,33,32.8,23.5,42.1,32.3,23.9,40.8,7.3,2.8,11.8,5292,5321,1177,61,30.5,2,2
47,045,Dyer,Tennessee,TN,50,33.1,25.3,40.8,76.5,67.7,85.3,29.4,21.7,37,38.9,29.7,48.2,32.8,24.5,41.2,9.9,5.1,14.6,4966,4866,1475,76.7,37,2,2
47,047,Fayette,Tennessee,TN,33,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,11.8,5.8,17.7,3848,2808,751,26.1,8.7,1,1
47,049,Fentress,Tennessee,TN,44,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.1,3.3,14.9,3254,2411,1093,40.8,5.8,1,1
47,051,Franklin,Tennessee,TN,28,35.8,26.8,44.8,78.4,70.5,86.4,24.6,17.2,32,37.1,27.5,46.7,36.3,26.9,45.6,5.1,2,8.2,4793,5605,1154,68.3,19.5,2,2
47,053,Gibson,Tennessee,TN,50,38.2,30.5,45.9,77.4,69.8,85,28.6,21.2,36,36.6,27.8,45.3,34.9,26.7,43.1,7.3,3.9,10.7,5725,8053,1789,62.3,35.3,2,2
47,055,Giles,Tennessee,TN,30,36.3,26.5,46.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,29.9,20.1,39.7,27.1,18.3,35.8,8.7,3.6,13.7,3629,4164,943,61.4,27.3,2,1
47,057,Grainger,Tennessee,TN,41,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,16.4,6.8,26,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4.4,0.1,8.7,2971,2854,1073,4.5,9,1,2
47,059,Greene,Tennessee,TN,22,43.2,36.8,49.6,71.1,63.9,78.3,29.3,23.3,35.3,33.2,26.6,39.9,27.3,21.7,32.9,10.6,6.5,14.6,7814,9773,2868,73.5,27.6,2,2
47,061,Grundy,Tennessee,TN,69,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.5,2.6,16.3,2694,2023,739,27.4,20.5,1,1
47,063,Hamblen,Tennessee,TN,19,41.6,33.6,49.7,71.4,63.5,79.3,25.9,18.6,33.3,32.3,24.3,40.2,26.6,19.2,33.9,13.3,7.3,19.2,7559,7484,2094,90.2,50.1,1,2
47,065,Hamilton,Tennessee,TN,4,27.3,24.3,30.3,67.4,63.5,71.3,25.2,22.2,28.3,27,23.8,30.1,22,18.9,25,8.6,6.7,10.5,35600,42765,8304,129,59.2,1,2
47,067,Hancock,Tennessee,TN,72,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1232,836,296,29.8,0,1,1
47,069,Hardeman,Tennessee,TN,69,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,20.5,10.9,30.1,12.9,5.8,20.1,3896,3448,1172,21.3,28.4,1,1
47,071,Hardin,Tennessee,TN,73,34.7,24.8,44.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,31.8,21.9,41.6,10,4.5,15.5,4117,3706,1052,42.4,30.9,1,2
47,073,Hawkins,Tennessee,TN,32,42.1,34.4,49.8,70.3,61.6,79,18.3,12.9,23.6,27,19.5,34.4,24.6,18,31.2,10.1,6,14.1,6274,6961,2367,40.9,16,1,2
47,075,Haywood,Tennessee,TN,76,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,18.6,8.6,28.6,9.1,1.9,16.3,3553,2245,591,50.9,40.7,1,1
47,077,Henderson,Tennessee,TN,60,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,18.5,10.5,26.5,24.7,14.7,34.8,26.7,16.7,36.8,3.5,0,7.3,2882,3722,1052,34.1,22.7,2,1
47,079,Henry,Tennessee,TN,49,39.2,30.2,48.2,-1111.1,-1111.1,-1111.1,34.4,25.7,43.1,28.5,20,36.9,22.9,15.8,30,10.6,5.4,15.8,4285,5522,1213,66.6,38.1,2,2
47,081,Hickman,Tennessee,TN,41,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9.7,2.9,16.6,2979,2741,776,16.8,21,2,1
47,083,Houston,Tennessee,TN,64,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1162,1261,283,25,25,2,1
47,085,Humphreys,Tennessee,TN,39,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,14.2,4.3,24,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,11.1,2.7,19.6,2299,2750,532,32.9,11,2,2
47,087,Jackson,Tennessee,TN,64,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,1815,1317,421,18.1,18.1,1,1
47,089,Jefferson,Tennessee,TN,28,39.2,30.2,48.2,-1111.1,-1111.1,-1111.1,25.2,16.9,33.5,28.9,19.8,38,38.5,29.1,47.9,11.2,4.3,18.1,5713,7190,1893,43.4,24.8,1,2
47,091,Johnson,Tennessee,TN,73,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2594,2742,974,38.6,16.6,1,1
47,093,Knox,Tennessee,TN,4,25.6,23.2,28,69.3,66,72.5,22.4,20,24.7,25.7,23.2,28.3,23.5,21,25.9,9,7.4,10.6,38623,48351,10476,142,52.6,1,2
47,095,Lake,Tennessee,TN,44,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,980,963,282,26.4,13.2,1,2
47,097,Lauderdale,Tennessee,TN,69,38.5,28.6,48.4,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7.1,2.2,12.1,3737,3268,1043,26.1,18.7,2,1
47,099,Lawrence,Tennessee,TN,30,37.3,29.3,45.4,71.4,62.5,80.3,32.7,24.8,40.7,34.9,26.2,43.6,34.7,26.8,42.6,13.3,7.7,18.9,5012,6378,1561,43.8,19.5,2,2
47,101,Lewis,Tennessee,TN,43,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,6.5,0,14.8,1674,1356,390,26.2,26.2,2,1
47,103,Lincoln,Tennessee,TN,30,39.4,30.6,48.2,75.6,66.4,84.8,31.7,23.3,40,34,24.7,43.3,31.3,22.8,39.8,8.4,3,13.7,3681,4880,830,61.7,21.6,2,2
47,105,Loudon,Tennessee,TN,28,27.5,19.8,35.2,72.8,63.9,81.7,25.6,18,33.2,26.7,18.9,34.5,25.9,16.5,35.3,13,7.5,18.5,4403,7518,1421,46.1,25.4,1,2
47,107,McMinn,Tennessee,TN,32,33.6,25.9,41.3,67.8,58.2,77.5,24.7,17.5,31.9,38.7,29.7,47.6,27.2,19.7,34.8,10.1,4.9,15.3,6558,6839,1818,72.1,33.1,2,2
47,109,McNairy,Tennessee,TN,64,-1111.1,-1111.1,-1111.1,76.1,66.2,85.9,20.6,12.6,28.5,24.1,15.5,32.6,28.1,18.1,38.1,7.9,2.4,13.3,3199,4230,1272,55.4,23.7,2,2
47,111,Macon,Tennessee,TN,41,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,4.8,0,10.2,2965,2364,705,23.2,13.9,1,2
47,113,Madison,Tennessee,TN,22,30.3,25.2,35.4,68.6,62.1,75.1,30.3,24.9,35.6,28.1,22.6,33.6,19.5,15.3,23.6,7.4,4.9,9.8,11841,10952,2708,144.3,57.9,2,2
47,115,Marion,Tennessee,TN,32,38.8,29,48.6,-1111.1,-1111.1,-1111.1,27.8,18.1,37.4,-1111.1,-1111.1,-1111.1,25.6,16.5,34.7,13.7,6.7,20.7,3140,3360,1068,43.2,14.4,2,2
47,117,Marshall,Tennessee,TN,30,34.7,24.7,44.7,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,9,3.5,14.4,3020,3257,752,28.2,24.7,2,1
47,119,Maury,Tennessee,TN,19,30.7,24.6,36.8,68,60.1,75.9,25.8,20.1,31.6,23.8,18,29.7,26.7,20.6,32.8,8,4.6,11.4,8490,8868,1883,77.3,36.7,2,2
47,121,Meigs,Tennessee,TN,41,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,2.6,0,6.9,1537,1395,498,17.2,8.6,1,1
47,123,Monroe,Tennessee,TN,32,34.5,25.6,43.5,73.3,63.8,82.8,-1111.1,-1111.1,-1111.1,28,19.6,36.4,32.5,22.8,42.1,9.1,4.6,13.7,5651,5248,1606,34.7,16.2,1,2
47,125,Montgomery,Tennessee,TN,15,24.7,20.3,29,68.3,62,74.7,20,15.8,24.2,25.2,20.4,30,27.1,22.3,31.8,6.6,4,9.3,17192,10643,2376,56.4,42.1,2,2
47,127,Moore,Tennessee,TN,37,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,596,491,78,16.6,0,2,2
47,129,Morgan,Tennessee,TN,44,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8.4,1.2,15.5,2460,1941,816,14.9,14.9,1,1
47,131,Obion,Tennessee,TN,30,41.9,33.5,50.3,69.8,60.4,79.2,27.5,19.5,35.6,37.2,28,46.4,29.6,21.5,37.6,4.3,1.3,7.2,4023,5149,1203,59,34.1,2,2
47,133,Overton,Tennessee,TN,64,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7.9,2.1,13.8,2750,2830,908,63.3,14.6,1,2
47,135,Perry,Tennessee,TN,62,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,951,1159,326,26.4,13.2,1,2
47,137,Pickett,Tennessee,TN,72,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,829,690,209,0,0,1,2
47,139,Polk,Tennessee,TN,41,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,8.2,2.5,14,2077,2557,831,69,25.1,1,2
47,141,Putnam,Tennessee,TN,19,26.2,20.3,32.1,69.9,62.1,77.8,20.1,14.4,25.8,27.2,20.4,33.9,28.9,22.3,35.4,6.6,3.4,9.7,8159,9549,2541,78.1,39.1,1,2
47,143,Rhea,Tennessee,TN,32,31.3,22,40.6,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,22.5,13.6,31.3,28.5,19.2,37.9,10.5,4.9,16.1,3525,4223,1068,26.7,33.4,1,2
47,145,Roane,Tennessee,TN,50,34.9,27.2,42.6,75.7,68.4,83,25.5,18.1,33,36.4,28.2,44.6,23.9,17,30.8,10.1,5.2,15,5454,8441,2364,43.5,28.4,2,2
47,147,Robertson,Tennessee,TN,45,32.8,24.9,40.7,65.4,56,74.8,28.1,20.1,36.1,22.6,15.4,29.8,24.6,17.5,31.7,7.8,3.8,11.8,6110,6354,1397,46.4,21.5,2,2
47,149,Rutherford,Tennessee,TN,12,26.6,22,31.3,68.4,63,73.8,25.1,20.4,29.8,26.9,22.3,31.5,24.6,19.9,29.2,7.3,5,9.6,19275,14304,3484,53.1,27.9,1,2
47,151,Scott,Tennessee,TN,69,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10.3,2.3,18.4,3799,2342,1333,41.2,9.1,1,2
47,153,Sequatchie,Tennessee,TN,41,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,7,0,14.2,1572,1185,455,47.3,7.9,2,2
47,155,Sevier,Tennessee,TN,19,30.9,24,37.8,71.1,63.7,78.6,30.5,23.6,37.4,27.3,20.6,33.9,28.5,21.9,35,11.7,6.8,16.6,10677,9899,2280,56.8,20.2,1,2
47,157,Shelby,Tennessee,TN,3,32,29.6,34.3,72.1,69.5,74.6,27.8,25.4,30.2,28.6,26.3,31,21.3,18.9,23.6,7.7,6.5,8.9,135915,86276,20361,116.1,61.7,1,2
47,159,Smith,Tennessee,TN,60,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,-1111.1,10,1.5,18.5,2071,2322,561,53.6,10.7,1,2
